Sub_ID,Age,Region,Ethnicity_Group,Age_Groups,Gender_Group,Email_Flag,SM_Flag,month_id,watch_date,day_of_week,day_name,watch_Minutes,day_classification,month_name,tv_channel,watch_time,Watch_Hours,hour_of_day,duration,time_bucket
809349,47,Gauteng,Unknown,Adult,male,1,1,201603,2016-03-14,2,Mon,4.133333,Weekday,March,Boomerang,06:22:00,0.068889,6,1899-12-31T00:04:08.000Z,Morning (06:00–11:59)
789047,44,Western Cape,white,Adult,male,1,1,201602,2016-02-11,5,Thu,0.083333,Weekday,February,Cartoon Network,15:30:00,0.001389,15,1899-12-31T00:00:05.000Z,Afternoon (12:00–16:59)
831030,26,Western Cape,coloured,Young Adult,male,1,1,201603,2016-03-07,2,Mon,1.300000,Weekday,March,Channel O,18:58:00,0.021667,18,1899-12-31T00:01:18.000Z,Evening (17:00–23:59)
831031,0,Uncategorized,Unknown,Kids,Unknown,1,0,201603,2016-03-06,1,Sun,2.700000,Weekend,March,MK,15:10:00,0.045000,15,1899-12-31T00:02:42.000Z,Afternoon (12:00–16:59)
850050,0,Uncategorized,Unknown,Kids,Unknown,1,0,201603,2016-03-28,2,Mon,2.333333,Weekday,March,Live Events,23:31:00,0.038889,23,1899-12-31T00:02:20.000Z,Evening (17:00–23:59)
508611,0,Uncategorized,Unknown,Kids,Unknown,1,0,201601,2016-01-21,5,Thu,0.000000,Weekday,January,kykNET,21:57:00,0.000000,21,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
511233,0,Uncategorized,Unknown,Kids,Unknown,1,0,201601,2016-01-09,7,Sat,47.700000,Weekend,January,SuperSport Blitz,20:56:00,0.795000,20,1899-12-31T00:47:42.000Z,Evening (17:00–23:59)
892903,31,Western Cape,coloured,Young Adult,male,1,1,201603,2016-03-13,1,Sun,0.000000,Weekend,March,Cartoon Network,10:27:00,0.000000,10,1899-12-31T00:00:00.000Z,Morning (06:00–11:59)
809360,13,Mpumalanga,black,Teenager,male,1,1,201602,2016-02-19,6,Fri,1.433333,Weekday,February,SuperSport Blitz,12:33:00,0.023889,12,1899-12-31T00:01:26.000Z,Afternoon (12:00–16:59)
809360,13,Mpumalanga,black,Teenager,male,1,1,201602,2016-02-24,4,Wed,0.933333,Weekday,February,Africa Magic,09:07:00,0.015556,9,1899-12-31T00:00:56.000Z,Morning (06:00–11:59)
789061,33,Gauteng,black,Young Adult,male,1,1,201602,2016-02-11,5,Thu,5.350000,Weekday,February,Africa Magic,08:12:00,0.089166,8,1899-12-31T00:05:21.500Z,Morning (06:00–11:59)
772209,19,Mpumalanga,Unknown,Teenager,male,1,1,201601,2016-01-11,2,Mon,0.700000,Weekday,January,Channel O,08:41:00,0.011667,8,1899-12-31T00:00:42.000Z,Morning (06:00–11:59)
772209,19,Mpumalanga,Unknown,Teenager,male,1,1,201601,2016-01-01,6,Fri,10.450000,Weekday,January,Channel O,13:11:00,0.174167,13,1899-12-31T00:10:27.000Z,Afternoon (12:00–16:59)
820872,29,Free State,black,Young Adult,male,1,1,201603,2016-03-08,3,Tue,5.883333,Weekday,March,CNN,10:10:00,0.098055,10,1899-12-31T00:05:53.000Z,Morning (06:00–11:59)
809374,25,Gauteng,white,Young Adult,male,1,1,201602,2016-02-19,6,Fri,3.666667,Weekday,February,Live Events,17:21:00,0.061111,17,1899-12-31T00:03:40.000Z,Evening (17:00–23:59)
2287122,29,Western Cape,coloured,Young Adult,male,1,1,201603,2016-03-05,7,Sat,31.800000,Weekend,March,Live Events,15:22:00,0.530000,15,1899-12-31T00:31:48.000Z,Afternoon (12:00–16:59)
930477,34,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-28,2,Mon,69.500000,Weekday,March,CNN,08:36:00,1.158333,8,1899-12-31T01:09:30.000Z,Morning (06:00–11:59)
940108,22,Mpumalanga,black,Young Adult,male,1,1,201603,2016-03-26,7,Sat,3.233333,Weekend,March,ICC Cricket World Cup 2011,15:39:00,0.053889,15,1899-12-31T00:03:14.000Z,Afternoon (12:00–16:59)
866624,19,Free State,white,Teenager,male,1,1,201603,2016-03-11,6,Fri,1.933333,Weekday,March,Live Events,10:23:00,0.032223,10,1899-12-31T00:01:56.000Z,Morning (06:00–11:59)
772232,58,Western Cape,coloured,Middle-Aged,male,1,1,201601,2016-01-05,3,Tue,40.200000,Weekday,January,Trace TV,10:10:00,0.670000,10,1899-12-31T00:40:12.000Z,Morning (06:00–11:59)
905127,37,Eastern Cape,white,Adult,male,1,1,201603,2016-03-24,5,Thu,26.866667,Weekday,March,Live Events,11:07:00,0.447777,11,1899-12-31T00:26:52.000Z,Morning (06:00–11:59)
789091,33,Mpumalanga,black,Young Adult,male,1,1,201603,2016-03-16,4,Wed,0.800000,Weekday,March,SuperSport Blitz,14:20:00,0.013333,14,1899-12-31T00:00:48.000Z,Afternoon (12:00–16:59)
772243,19,Eastern Cape,coloured,Teenager,male,1,1,201602,2016-02-04,5,Thu,3.866667,Weekday,February,CNN,19:17:00,0.064444,19,1899-12-31T00:03:52.000Z,Evening (17:00–23:59)
803958,21,Gauteng,white,Young Adult,male,1,1,201603,2016-03-24,5,Thu,3.866667,Weekday,March,Live Events,13:07:00,0.064444,13,1899-12-31T00:03:52.000Z,Afternoon (12:00–16:59)
886109,31,Eastern Cape,indian_asian,Young Adult,male,1,1,201603,2016-03-20,1,Sun,2.600000,Weekend,March,ICC Cricket World Cup 2011,10:10:00,0.043333,10,1899-12-31T00:02:36.000Z,Morning (06:00–11:59)
809407,33,Limpopo,black,Young Adult,female,1,1,201602,2016-02-09,3,Tue,26.066667,Weekday,February,Africa Magic,04:49:00,0.434444,4,1899-12-31T00:26:04.000Z,Midnight (00:00–05:59)
772251,31,Gauteng,black,Young Adult,male,1,1,201601,2016-01-23,7,Sat,0.350000,Weekend,January,Channel O,07:07:00,0.005833,7,1899-12-31T00:00:21.000Z,Morning (06:00–11:59)
580854,0,Uncategorized,Unknown,Kids,Unknown,1,0,201603,2016-03-27,1,Sun,64.966667,Weekend,March,Cartoon Network,16:59:00,1.082778,16,1899-12-31T01:04:58.000Z,Afternoon (12:00–16:59)
803967,43,Kwazulu Natal,black,Adult,male,1,1,201601,2016-01-31,1,Sun,2.000000,Weekend,January,Live Events,09:05:00,0.033333,9,1899-12-31T00:02:00.000Z,Morning (06:00–11:59)
803967,43,Kwazulu Natal,black,Adult,male,1,1,201601,2016-01-07,5,Thu,78.400000,Weekday,January,Trace TV,07:37:00,1.306667,7,1899-12-31T01:18:24.000Z,Morning (06:00–11:59)
855864,26,Kwazulu Natal,coloured,Young Adult,female,1,1,201603,2016-03-27,1,Sun,0.633333,Weekend,March,SawSee,09:33:00,0.010556,9,1899-12-31T00:00:38.000Z,Morning (06:00–11:59)
789124,26,Gauteng,indian_asian,Young Adult,male,1,1,201602,2016-02-02,3,Tue,0.700000,Weekday,February,SuperSport Blitz,18:57:00,0.011667,18,1899-12-31T00:00:42.000Z,Evening (17:00–23:59)
764853,25,Gauteng,white,Young Adult,male,1,1,201602,2016-02-02,3,Tue,0.100000,Weekday,February,E! Entertainment,16:41:00,0.001667,16,1899-12-31T00:00:06.000Z,Afternoon (12:00–16:59)
772277,48,Mpumalanga,black,Adult,male,1,1,201603,2016-03-12,7,Sat,0.100000,Weekend,March,Africa Magic,19:02:00,0.001667,19,1899-12-31T00:00:06.000Z,Evening (17:00–23:59)
2360308,50,Western Cape,white,Middle-Aged,male,1,1,201603,2016-03-09,4,Wed,1.100000,Weekday,March,ICC Cricket World Cup 2011,11:09:00,0.018334,11,1899-12-31T00:01:06.000Z,Morning (06:00–11:59)
940163,18,Free State,black,Teenager,male,1,1,201603,2016-03-19,7,Sat,2.266667,Weekend,March,ICC Cricket World Cup 2011,08:00:00,0.037777,8,1899-12-31T00:02:16.000Z,Morning (06:00–11:59)
940169,45,Gauteng,black,Adult,male,1,1,201603,2016-03-27,1,Sun,2.000000,Weekend,March,SawSee,22:16:00,0.033333,22,1899-12-31T00:02:00.000Z,Evening (17:00–23:59)
859941,52,Gauteng,black,Middle-Aged,male,1,1,201601,2016-01-02,7,Sat,0.766667,Weekend,January,E! Entertainment,09:04:00,0.012778,9,1899-12-31T00:00:46.000Z,Morning (06:00–11:59)
789138,42,Gauteng,black,Adult,male,1,1,201602,2016-02-02,3,Tue,0.700000,Weekday,February,Trace TV,19:37:00,0.011667,19,1899-12-31T00:00:42.000Z,Evening (17:00–23:59)
841929,48,Limpopo,white,Adult,male,1,1,201603,2016-03-01,3,Tue,0.816667,Weekday,March,Cartoon Network,07:55:00,0.013611,7,1899-12-31T00:00:49.000Z,Morning (06:00–11:59)
869425,32,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-23,4,Wed,0.000000,Weekday,March,ICC Cricket World Cup 2011,10:59:00,0.000000,10,1899-12-31T00:00:00.000Z,Morning (06:00–11:59)
2090968,37,Gauteng,black,Adult,male,1,1,201603,2016-03-21,2,Mon,2.950000,Weekday,March,Channel O,18:12:00,0.049166,18,1899-12-31T00:02:57.000Z,Evening (17:00–23:59)
789144,40,Gauteng,black,Adult,male,1,1,201601,2016-01-29,6,Fri,0.533333,Weekday,January,Live Events,04:40:00,0.008889,4,1899-12-31T00:00:32.000Z,Midnight (00:00–05:59)
789144,40,Gauteng,black,Adult,male,1,1,201603,2016-03-12,7,Sat,23.566667,Weekend,March,ICC Cricket World Cup 2011,17:01:00,0.392777,17,1899-12-31T00:23:34.000Z,Evening (17:00–23:59)
820978,39,Northern Cape,black,Adult,male,1,1,201603,2016-03-02,4,Wed,0.966667,Weekday,March,Africa Magic,13:19:00,0.016111,13,1899-12-31T00:00:58.500Z,Afternoon (12:00–16:59)
820978,39,Northern Cape,black,Adult,male,1,1,201603,2016-03-09,4,Wed,0.333333,Weekday,March,CNN,13:56:00,0.005556,13,1899-12-31T00:00:20.000Z,Afternoon (12:00–16:59)
772309,35,Gauteng,black,Adult,male,1,1,201601,2016-01-21,5,Thu,12.833333,Weekday,January,Live Events,06:28:00,0.213889,6,1899-12-31T00:12:50.000Z,Morning (06:00–11:59)
772309,35,Gauteng,black,Adult,male,1,1,201602,2016-02-08,2,Mon,5.200000,Weekday,February,Channel O,06:14:00,0.086666,6,1899-12-31T00:05:12.000Z,Morning (06:00–11:59)
809463,36,Western Cape,black,Adult,male,1,1,201602,2016-02-22,2,Mon,1.716667,Weekday,February,CNN,21:08:00,0.028611,21,1899-12-31T00:01:43.000Z,Evening (17:00–23:59)
789156,23,Mpumalanga,black,Young Adult,male,1,1,201601,2016-01-16,7,Sat,0.750000,Weekend,January,Channel O,15:48:00,0.012500,15,1899-12-31T00:00:45.000Z,Afternoon (12:00–16:59)
809484,20,Limpopo,black,Young Adult,male,1,1,201602,2016-02-16,3,Tue,0.666667,Weekday,February,Vuzu,15:39:00,0.011111,15,1899-12-31T00:00:40.500Z,Afternoon (12:00–16:59)
220098,21,Eastern Cape,white,Young Adult,male,1,1,201603,2016-03-31,5,Thu,0.666667,Weekday,March,E! Entertainment,09:28:00,0.011111,9,1899-12-31T00:00:40.000Z,Morning (06:00–11:59)
1107136,29,Western Cape,coloured,Young Adult,male,1,1,201603,2016-03-25,6,Fri,0.766667,Weekday,March,Live Events,07:49:00,0.012778,7,1899-12-31T00:00:46.000Z,Morning (06:00–11:59)
821009,27,Limpopo,indian_asian,Young Adult,male,1,1,201602,2016-02-26,6,Fri,29.800000,Weekday,February,ICC Cricket World Cup 2011,08:59:00,0.496666,8,1899-12-31T00:29:48.000Z,Morning (06:00–11:59)
777486,35,Mpumalanga,black,Adult,male,1,1,201601,2016-01-28,5,Thu,6.916667,Weekday,January,Africa Magic,09:27:00,0.115278,9,1899-12-31T00:06:55.000Z,Morning (06:00–11:59)
2360384,37,Mpumalanga,black,Adult,male,1,1,201602,2016-02-23,3,Tue,6.833333,Weekday,February,SuperSport Blitz,04:48:00,0.113889,4,1899-12-31T00:06:50.000Z,Midnight (00:00–05:59)
905367,27,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-19,7,Sat,1.200000,Weekend,March,ICC Cricket World Cup 2011,09:35:00,0.020000,9,1899-12-31T00:01:12.000Z,Morning (06:00–11:59)
905367,27,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-30,4,Wed,26.733333,Weekday,March,SuperSport Blitz,07:08:00,0.445555,7,1899-12-31T00:26:44.000Z,Morning (06:00–11:59)
772333,28,Mpumalanga,black,Young Adult,male,1,1,201602,2016-02-06,7,Sat,4.700000,Weekend,February,SuperSport Blitz,12:51:00,0.078334,12,1899-12-31T00:04:42.000Z,Afternoon (12:00–16:59)
809500,28,Gauteng,coloured,Young Adult,male,1,1,201602,2016-02-20,7,Sat,21.000000,Weekend,February,Cartoon Network,06:37:00,0.350000,6,1899-12-31T00:21:00.000Z,Morning (06:00–11:59)
789182,34,Gauteng,coloured,Young Adult,male,1,1,201602,2016-02-11,5,Thu,5.083333,Weekday,February,Africa Magic,18:57:00,0.084722,18,1899-12-31T00:05:05.000Z,Evening (17:00–23:59)
821041,37,Eastern Cape,coloured,Adult,male,1,1,201602,2016-02-24,4,Wed,3.833333,Weekday,February,ICC Cricket World Cup 2011,08:30:00,0.063889,8,1899-12-31T00:03:50.000Z,Morning (06:00–11:59)
779859,20,Gauteng,black,Young Adult,male,1,1,201601,2016-01-16,7,Sat,2.350000,Weekend,January,Channel O,17:12:00,0.039166,17,1899-12-31T00:02:21.000Z,Evening (17:00–23:59)
789195,22,Mpumalanga,black,Young Adult,male,1,1,201602,2016-02-15,2,Mon,0.666667,Weekday,February,Live Events,20:41:00,0.011111,20,1899-12-31T00:00:40.000Z,Evening (17:00–23:59)
831111,35,Kwazulu Natal,indian_asian,Adult,male,1,1,201603,2016-03-26,7,Sat,9.300000,Weekend,March,ICC Cricket World Cup 2011,11:55:00,0.155000,11,1899-12-31T00:09:18.000Z,Morning (06:00–11:59)
750715,32,Western Cape,coloured,Young Adult,male,1,1,201601,2016-01-22,6,Fri,2.133333,Weekday,January,Boomerang,15:33:00,0.035555,15,1899-12-31T00:02:08.000Z,Afternoon (12:00–16:59)
611190,32,Gauteng,black,Young Adult,male,1,1,201601,2016-01-11,2,Mon,10.783333,Weekday,January,SawSee,21:35:00,0.179723,21,1899-12-31T00:10:47.000Z,Evening (17:00–23:59)
893061,28,Gauteng,black,Young Adult,male,1,1,201603,2016-03-23,4,Wed,1.066667,Weekday,March,Boomerang,20:03:00,0.017778,20,1899-12-31T00:01:04.000Z,Evening (17:00–23:59)
789030,9,Western Cape,Unknown,Kids,male,1,1,201603,2016-03-21,2,Mon,0.816667,Weekday,March,Cartoon Network,21:06:00,0.013611,21,1899-12-31T00:00:49.000Z,Evening (17:00–23:59)
809538,28,Kwazulu Natal,indian_asian,Young Adult,male,1,1,201603,2016-03-18,6,Fri,3.666667,Weekday,March,Boomerang,14:43:00,0.061111,14,1899-12-31T00:03:40.000Z,Afternoon (12:00–16:59)
2426592,32,Limpopo,indian_asian,Young Adult,male,1,1,201603,2016-03-30,4,Wed,0.000000,Weekday,March,Boomerang,18:32:00,0.000000,18,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
809547,38,Gauteng,indian_asian,Adult,male,1,1,201602,2016-02-26,6,Fri,4.133333,Weekday,February,ICC Cricket World Cup 2011,09:47:00,0.068889,9,1899-12-31T00:04:08.000Z,Morning (06:00–11:59)
809547,38,Gauteng,indian_asian,Adult,male,1,1,201603,2016-03-18,6,Fri,0.533333,Weekday,March,SuperSport Blitz,06:16:00,0.008889,6,1899-12-31T00:00:32.000Z,Morning (06:00–11:59)
809547,38,Gauteng,indian_asian,Adult,male,1,1,201603,2016-03-07,2,Mon,3.700000,Weekday,March,Boomerang,06:58:00,0.061667,6,1899-12-31T00:03:42.000Z,Morning (06:00–11:59)
466620,27,Northern Cape,black,Young Adult,male,1,1,201601,2016-01-11,2,Mon,0.000000,Weekday,January,Boomerang,19:27:00,0.000000,19,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
2091055,36,Limpopo,black,Adult,male,1,1,201602,2016-02-26,6,Fri,0.000000,Weekday,February,Live Events,21:27:00,0.000000,21,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
2091055,36,Limpopo,black,Adult,male,1,1,201603,2016-03-10,5,Thu,43.450000,Weekday,March,Trace TV,13:53:00,0.724167,13,1899-12-31T00:43:27.000Z,Afternoon (12:00–16:59)
2369354,48,Gauteng,indian_asian,Adult,male,1,1,201603,2016-03-30,4,Wed,67.766667,Weekday,March,ICC Cricket World Cup 2011,15:46:00,1.129445,15,1899-12-31T01:07:46.000Z,Afternoon (12:00–16:59)
789220,26,Mpumalanga,white,Young Adult,male,1,1,201603,2016-03-08,3,Tue,5.733333,Weekday,March,SuperSport Blitz,19:15:00,0.095555,19,1899-12-31T00:05:44.000Z,Evening (17:00–23:59)
764989,31,North West,black,Young Adult,male,1,1,201601,2016-01-05,3,Tue,2.316667,Weekday,January,Cartoon Network,14:30:00,0.038611,14,1899-12-31T00:02:19.000Z,Afternoon (12:00–16:59)
2287393,40,Kwazulu Natal,black,Adult,male,1,1,201603,2016-03-23,4,Wed,0.966667,Weekday,March,Live Events,08:33:00,0.016111,8,1899-12-31T00:00:58.000Z,Morning (06:00–11:59)
764993,43,Gauteng,Unknown,Adult,male,1,1,201601,2016-01-04,2,Mon,0.566667,Weekday,January,E! Entertainment,15:13:00,0.009444,15,1899-12-31T00:00:34.000Z,Afternoon (12:00–16:59)
809573,23,Western Cape,coloured,Young Adult,male,1,1,201602,2016-02-24,4,Wed,4.100000,Weekday,February,ICC Cricket World Cup 2011,12:26:00,0.068334,12,1899-12-31T00:04:06.000Z,Afternoon (12:00–16:59)
821106,33,Gauteng,white,Young Adult,male,1,1,201602,2016-02-24,4,Wed,2.766667,Weekday,February,ICC Cricket World Cup 2011,16:04:00,0.046111,16,1899-12-31T00:02:46.000Z,Afternoon (12:00–16:59)
893105,42,Western Cape,white,Adult,male,1,1,201603,2016-03-07,2,Mon,3.700000,Weekday,March,ICC Cricket World Cup 2011,11:25:00,0.061667,11,1899-12-31T00:03:42.000Z,Morning (06:00–11:59)
893105,42,Western Cape,white,Adult,male,1,1,201603,2016-03-07,2,Mon,0.516667,Weekday,March,Boomerang,18:23:00,0.008611,18,1899-12-31T00:00:31.000Z,Evening (17:00–23:59)
789254,24,Mpumalanga,black,Young Adult,male,1,1,201601,2016-01-16,7,Sat,0.800000,Weekend,January,SuperSport Blitz,11:43:00,0.013333,11,1899-12-31T00:00:48.000Z,Morning (06:00–11:59)
831147,27,Gauteng,Unknown,Young Adult,male,1,1,201603,2016-03-06,1,Sun,2.833333,Weekend,March,ICC Cricket World Cup 2011,07:15:00,0.047222,7,1899-12-31T00:02:50.000Z,Morning (06:00–11:59)
789278,39,Northern Cape,coloured,Adult,male,1,1,201602,2016-02-07,1,Sun,3.700000,Weekend,February,Channel O,12:13:00,0.061667,12,1899-12-31T00:03:42.000Z,Afternoon (12:00–16:59)
926998,29,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-30,4,Wed,8.200000,Weekday,March,ICC Cricket World Cup 2011,10:37:00,0.136666,10,1899-12-31T00:08:12.000Z,Morning (06:00–11:59)
821163,30,Gauteng,black,Young Adult,male,1,1,201603,2016-03-13,1,Sun,0.750000,Weekend,March,Cartoon Network,16:12:00,0.012500,16,1899-12-31T00:00:45.000Z,Afternoon (12:00–16:59)
821163,30,Gauteng,black,Young Adult,male,1,1,201603,2016-03-14,2,Mon,1.183333,Weekday,March,Cartoon Network,18:32:00,0.019723,18,1899-12-31T00:01:11.000Z,Evening (17:00–23:59)
772448,31,Free State,black,Young Adult,male,1,1,201603,2016-03-16,4,Wed,0.016667,Weekday,March,Africa Magic,18:33:00,0.000278,18,1899-12-31T00:00:01.000Z,Evening (17:00–23:59)
819683,55,Kwazulu Natal,coloured,Middle-Aged,male,1,1,201603,2016-03-15,3,Tue,80.900000,Weekday,March,SuperSport Blitz,17:43:00,1.348333,17,1899-12-31T01:20:54.000Z,Evening (17:00–23:59)
2421326,44,Western Cape,Unknown,Adult,male,1,1,201601,2016-01-07,5,Thu,3.950000,Weekday,January,Channel O,19:49:00,0.065833,19,1899-12-31T00:03:57.000Z,Evening (17:00–23:59)
866880,9,Gauteng,indian_asian,Kids,male,1,1,201603,2016-03-23,4,Wed,4.066667,Weekday,March,ICC Cricket World Cup 2011,08:40:00,0.067778,8,1899-12-31T00:04:04.000Z,Morning (06:00–11:59)
821198,28,Kwazulu Natal,indian_asian,Young Adult,male,1,1,201603,2016-03-13,1,Sun,0.033333,Weekend,March,M-Net,10:15:00,0.000556,10,1899-12-31T00:00:02.000Z,Morning (06:00–11:59)
789311,34,Eastern Cape,black,Young Adult,male,1,1,201601,2016-01-14,5,Thu,41.550000,Weekday,January,Channel O,06:28:00,0.692500,6,1899-12-31T00:41:33.000Z,Morning (06:00–11:59)
789311,34,Eastern Cape,black,Young Adult,male,1,1,201601,2016-01-15,6,Fri,9.266667,Weekday,January,SuperSport Blitz,13:28:00,0.154444,13,1899-12-31T00:09:16.000Z,Afternoon (12:00–16:59)
2000160,43,North West,black,Adult,male,1,1,201603,2016-03-04,6,Fri,51.766667,Weekday,March,SuperSport Blitz,17:19:00,0.862778,17,1899-12-31T00:51:46.000Z,Evening (17:00–23:59)
789319,44,Western Cape,black,Adult,male,1,1,201603,2016-03-12,7,Sat,49.733333,Weekend,March,ICC Cricket World Cup 2011,12:51:00,0.828889,12,1899-12-31T00:49:44.000Z,Afternoon (12:00–16:59)
821206,41,Gauteng,white,Adult,male,1,1,201602,2016-02-24,4,Wed,2.566667,Weekday,February,ICC Cricket World Cup 2011,13:52:00,0.042777,13,1899-12-31T00:02:34.000Z,Afternoon (12:00–16:59)
772475,16,Gauteng,white,Teenager,male,1,1,201602,2016-02-14,1,Sun,3.100000,Weekend,February,Trace TV,16:20:00,0.051667,16,1899-12-31T00:03:06.000Z,Afternoon (12:00–16:59)
604047,35,Kwazulu Natal,black,Adult,male,1,1,201601,2016-01-07,5,Thu,9.550000,Weekday,January,Channel O,18:43:00,0.159167,18,1899-12-31T00:09:33.000Z,Evening (17:00–23:59)
821223,24,Limpopo,indian_asian,Young Adult,male,1,1,201602,2016-02-28,1,Sun,0.200000,Weekend,February,ICC Cricket World Cup 2011,13:37:00,0.003333,13,1899-12-31T00:00:12.000Z,Afternoon (12:00–16:59)
772477,35,Kwazulu Natal,black,Adult,female,1,1,201601,2016-01-04,2,Mon,5.900000,Weekday,January,Channel O,07:51:00,0.098333,7,1899-12-31T00:05:54.000Z,Morning (06:00–11:59)
817992,46,Kwazulu Natal,black,Adult,male,1,1,201602,2016-02-24,4,Wed,0.550000,Weekday,February,Africa Magic,11:37:00,0.009167,11,1899-12-31T00:00:33.500Z,Morning (06:00–11:59)
809675,60,Kwazulu Natal,white,Middle-Aged,male,1,1,201603,2016-03-05,7,Sat,12.700000,Weekend,March,Live Events,17:05:00,0.211667,17,1899-12-31T00:12:42.000Z,Evening (17:00–23:59)
893201,35,Gauteng,white,Adult,male,1,1,201603,2016-03-17,5,Thu,3.550000,Weekday,March,Trace TV,09:02:00,0.059167,9,1899-12-31T00:03:33.000Z,Morning (06:00–11:59)
789376,49,Gauteng,black,Adult,male,1,1,201603,2016-03-12,7,Sat,50.433333,Weekend,March,ICC Cricket World Cup 2011,16:59:00,0.840555,16,1899-12-31T00:50:26.000Z,Afternoon (12:00–16:59)
860213,18,Eastern Cape,coloured,Teenager,male,1,1,201603,2016-03-06,1,Sun,10.200000,Weekend,March,Trace TV,14:07:00,0.170000,14,1899-12-31T00:10:12.000Z,Afternoon (12:00–16:59)
772511,21,Limpopo,black,Young Adult,male,1,1,201601,2016-01-02,7,Sat,0.666667,Weekend,January,E! Entertainment,18:48:00,0.011111,18,1899-12-31T00:00:40.000Z,Evening (17:00–23:59)
940446,24,Gauteng,Unknown,Young Adult,male,1,1,201603,2016-03-22,3,Tue,0.000000,Weekday,March,Cartoon Network,19:51:00,0.000000,19,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
940446,24,Gauteng,Unknown,Young Adult,male,1,1,201603,2016-03-13,1,Sun,29.800000,Weekend,March,Trace TV,20:38:00,0.496666,20,1899-12-31T00:29:48.000Z,Evening (17:00–23:59)
821260,47,Gauteng,black,Adult,female,1,1,201603,2016-03-19,7,Sat,3.166667,Weekend,March,Boomerang,15:31:00,0.052778,15,1899-12-31T00:03:10.000Z,Afternoon (12:00–16:59)
809704,26,Gauteng,Unknown,Young Adult,female,1,1,201603,2016-03-07,2,Mon,0.183333,Weekday,March,Boomerang,22:21:00,0.003056,22,1899-12-31T00:00:11.000Z,Evening (17:00–23:59)
809704,26,Gauteng,Unknown,Young Adult,female,1,1,201602,2016-02-28,1,Sun,0.133333,Weekend,February,SawSee,21:54:00,0.002222,21,1899-12-31T00:00:08.000Z,Evening (17:00–23:59)
903994,33,Western Cape,coloured,Young Adult,male,1,1,201601,2016-01-04,2,Mon,2.000000,Weekday,January,Trace TV,18:09:00,0.033333,18,1899-12-31T00:02:00.000Z,Evening (17:00–23:59)
793571,9,Eastern Cape,white,Kids,female,1,1,201602,2016-02-03,4,Wed,1.216667,Weekday,February,Boomerang,06:43:00,0.020278,6,1899-12-31T00:01:13.000Z,Morning (06:00–11:59)
